,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,combination,condition_rank,status_rank
215,8995,2011.0,subaru,like new,4 cylinders,gas,129853.0,clean,automatic,4wd,wagon,silver,8995 like new clean wagon,5,6
216,11995,2012.0,lexus,like new,6 cylinders,gas,61205.0,rebuilt,automatic,4wd,sedan,red,11995 like new rebuilt sedan,5,4
217,8995,2012.0,toyota,excellent,4 cylinders,gas,124526.0,clean,automatic,4wd,SUV,black,8995 excellent clean SUV,4,6
218,12995,2012.0,honda,like new,6 cylinders,gas,76967.0,clean,automatic,fwd,van,grey,12995 like new clean van,5,6
219,8995,2012.0,subaru,like new,4 cylinders,gas,123218.0,clean,automatic,4wd,SUV,silver,8995 like new clean SUV,5,6
220,12995,2011.0,ford,like new,6 cylinders,gas,115531.0,clean,automatic,4wd,truck,brown,12995 like new clean truck,5,6
221,8995,2012.0,jeep,like new,6 cylinders,gas,104677.0,clean,automatic,4wd,SUV,red,8995 like new clean SUV,5,6
222,7495,2011.0,subaru,excellent,4 cylinders,gas,95291.0,clean,automatic,4wd,sedan,silver,7495 excellent clean sedan,4,6
223,7450,2012.0,subaru,excellent,4 cylinders,gas,123524.0,clean,automatic,4wd,sedan,red,7450 excellent clean sedan,4,6
224,11250,2015.0,dodge,excellent,8 cylinders,gas,104832.0,clean,automatic,4wd,sedan,silver,11250 excellent clean sedan,4,6
225,12850,2014.0,subaru,like new,4 cylinders,gas,112000.0,clean,manual,4wd,hatchback,silver,12850 like new clean hatchback,5,6
226,9995,2017.0,hyundai,excellent,4 cylinders,gas,105985.0,clean,automatic,fwd,sedan,white,9995 excellent clean sedan,4,6
227,7995,2008.0,honda,excellent,4 cylinders,gas,135567.0,clean,automatic,4wd,SUV,green,7995 excellent clean SUV,4,6
228,22900,2013.0,ford,good,8 cylinders,gas,42457.0,clean,other,rwd,other,red,22900 good clean other,3,6
229,8995,2012.0,subaru,like new,4 cylinders,gas,129942.0,clean,automatic,4wd,wagon,red,8995 like new clean wagon,5,6
230,28900,2009.0,chevrolet,good,8 cylinders,gas,55770.0,clean,other,rwd,coupe,red,28900 good clean coupe,3,6
231,24600,2013.0,ford,good,8 cylinders,gas,22474.0,clean,other,rwd,coupe,white,24600 good clean coupe,3,6
232,9888,2013.0,toyota,excellent,4 cylinders,gas,72858.0,clean,automatic,fwd,sedan,red,9888 excellent clean sedan,4,6
233,23500,2013.0,chevrolet,good,8 cylinders,gas,38102.0,clean,automatic,rwd,other,red,23500 good clean other,3,6
234,6500,2012.0,ford,excellent,6 cylinders,gas,90000.0,clean,automatic,fwd,sedan,grey,6500 excellent clean sedan,4,6
235,3995,2008.0,subaru,excellent,4 cylinders,gas,165000.0,clean,automatic,4wd,SUV,white,3995 excellent clean SUV,4,6
236,12900,2005.0,ford,good,8 cylinders,diesel,157800.0,clean,automatic,4wd,truck,white,12900 good clean truck,3,6
237,5000,2011.0,nissan,excellent,4 cylinders,gas,152000.0,clean,automatic,4wd,SUV,black,5000 excellent clean SUV,4,6
238,2950,2002.0,mercury,good,8 cylinders,gas,154502.0,clean,automatic,rwd,sedan,black,2950 good clean sedan,3,6
239,26000,2015.0,chevrolet,good,8 cylinders,gas,92281.0,clean,automatic,4wd,pickup,white,26000 good clean pickup,3,6
240,23200,2013.0,chevrolet,good,8 cylinders,gas,94821.0,clean,other,4wd,pickup,black,23200 good clean pickup,3,6
241,18700,2017.0,nissan,good,6 cylinders,gas,40002.0,clean,other,fwd,pickup,white,18700 good clean pickup,3,6
242,10250,2015.0,kia,excellent,4 cylinders,gas,55000.0,clean,automatic,fwd,sedan,white,10250 excellent clean sedan,4,6
243,10800,2012.0,chevrolet,excellent,5 cylinders,gas,114922.0,clean,automatic,4wd,truck,red,10800 excellent clean truck,4,6
244,23300,2019.0,nissan,good,6 cylinders,gas,18553.0,clean,other,fwd,pickup,black,23300 good clean pickup,3,6
245,28900,2014.0,ford,good,6 cylinders,gas,70034.0,clean,automatic,4wd,pickup,blue,28900 good clean pickup,3,6
246,18600,2014.0,nissan,good,6 cylinders,gas,45964.0,clean,other,fwd,pickup,black,18600 good clean pickup,3,6
247,32700,2018.0,ford,good,6 cylinders,gas,22904.0,clean,automatic,4wd,pickup,white,32700 good clean pickup,3,6
248,28900,2015.0,ram,good,8 cylinders,gas,50602.0,clean,other,4wd,pickup,red,28900 good clean pickup,3,6
249,29000,2015.0,toyota,good,8 cylinders,other,77020.0,clean,automatic,4wd,pickup,silver,29000 good clean pickup,3,6
250,23400,2013.0,toyota,good,8 cylinders,gas,93011.0,clean,other,4wd,pickup,black,23400 good clean pickup,3,6
251,5500,2004.0,ford,good,6 cylinders,gas,140355.0,clean,automatic,4wd,SUV,white,5500 good clean SUV,3,6
252,22900,2014.0,ford,good,6 cylinders,gas,73711.0,clean,automatic,4wd,pickup,white,22900 good clean pickup,3,6
253,28300,2016.0,ford,good,8 cylinders,gas,37624.0,clean,other,4wd,pickup,silver,28300 good clean pickup,3,6
254,26700,2015.0,ford,good,6 cylinders,gas,48278.0,clean,other,4wd,pickup,brown,26700 good clean pickup,3,6
255,31200,2014.0,gmc,good,8 cylinders,other,51145.0,clean,automatic,4wd,pickup,black,31200 good clean pickup,3,6
256,2650,2009.0,dodge,excellent,4 cylinders,gas,153000.0,clean,automatic,fwd,wagon,blue,2650 excellent clean wagon,4,6
257,31100,2017.0,ram,good,6 cylinders,other,26602.0,clean,other,4wd,pickup,silver,31100 good clean pickup,3,6
258,26500,2012.0,toyota,good,8 cylinders,gas,71762.0,clean,other,4wd,pickup,black,26500 good clean pickup,3,6
259,28100,2014.0,gmc,good,8 cylinders,other,89971.0,clean,automatic,4wd,pickup,black,28100 good clean pickup,3,6
260,21500,2019.0,nissan,good,6 cylinders,gas,16168.0,clean,other,fwd,pickup,white,21500 good clean pickup,3,6
261,19700,2017.0,chevrolet,good,6 cylinders,gas,35807.0,clean,other,rwd,coupe,black,19700 good clean coupe,3,6
262,26100,2015.0,ram,good,6 cylinders,other,32150.0,clean,other,4wd,pickup,blue,26100 good clean pickup,3,6
263,21400,2017.0,ford,good,6 cylinders,gas,4983.0,clean,other,rwd,coupe,white,21400 good clean coupe,3,6
264,17800,2013.0,nissan,good,6 cylinders,gas,81535.0,clean,other,fwd,pickup,white,17800 good clean pickup,3,6
265,24200,2019.0,chevrolet,good,6 cylinders,gas,11438.0,clean,other,rwd,coupe,grey,24200 good clean coupe,3,6
266,23200,2019.0,chevrolet,good,6 cylinders,gas,35292.0,clean,other,rwd,convertible,red,23200 good clean convertible,3,6
267,22800,2013.0,ford,good,8 cylinders,diesel,207738.0,clean,automatic,4wd,truck,brown,22800 good clean truck,3,6
268,22700,2017.0,cadillac,good,6 cylinders,gas,34444.0,clean,other,fwd,other,blue,22700 good clean other,3,6
269,28400,2017.0,ford,good,8 cylinders,gas,6665.0,clean,other,rwd,coupe,blue,28400 good clean coupe,3,6
270,23500,2013.0,chevrolet,good,8 cylinders,gas,42012.0,clean,other,rwd,convertible,black,23500 good clean convertible,3,6
271,29900,2018.0,ford,good,8 cylinders,gas,3827.0,clean,automatic,rwd,coupe,yellow,29900 good clean coupe,3,6
272,22500,2019.0,nissan,good,6 cylinders,gas,24209.0,clean,other,4wd,pickup,white,22500 good clean pickup,3,6
273,24600,2014.0,chevrolet,good,6 cylinders,gas,85048.0,clean,automatic,4wd,pickup,silver,24600 good clean pickup,3,6
274,23700,2019.0,nissan,good,6 cylinders,gas,12901.0,clean,other,4wd,pickup,black,23700 good clean pickup,3,6
275,19400,2011.0,nissan,good,6 cylinders,gas,35613.0,clean,automatic,rwd,coupe,silver,19400 good clean coupe,3,6
276,21900,2019.0,nissan,good,6 cylinders,gas,27576.0,clean,other,4wd,pickup,white,21900 good clean pickup,3,6
277,25300,2018.0,chevrolet,good,6 cylinders,gas,3568.0,clean,other,rwd,coupe,yellow,25300 good clean coupe,3,6
278,31700,2014.0,toyota,good,8 cylinders,other,46032.0,clean,other,4wd,pickup,black,31700 good clean pickup,3,6
279,7200,2013.0,ram,good,8 cylinders,gas,227003.0,clean,automatic,4wd,pickup,grey,7200 good clean pickup,3,6
280,14000,2011.0,toyota,excellent,8 cylinders,gas,189000.0,clean,automatic,4wd,truck,blue,14000 excellent clean truck,4,6
281,21900,2015.0,ford,good,6 cylinders,gas,74794.0,clean,other,4wd,pickup,white,21900 good clean pickup,3,6
282,20300,2014.0,ford,good,8 cylinders,gas,75222.0,clean,other,rwd,coupe,white,20300 good clean coupe,3,6
283,32100,2016.0,toyota,good,8 cylinders,other,28042.0,clean,automatic,4wd,pickup,orange,32100 good clean pickup,3,6
284,25700,2016.0,ford,good,8 cylinders,other,41981.0,clean,other,4wd,pickup,white,25700 good clean pickup,3,6
285,27700,2018.0,chevrolet,good,8 cylinders,gas,29410.0,clean,automatic,4wd,pickup,red,27700 good clean pickup,3,6
286,4600,2012.0,nissan,good,4 cylinders,gas,146000.0,clean,automatic,fwd,sedan,silver,4600 good clean sedan,3,6
287,27700,2018.0,chevrolet,good,8 cylinders,gas,29410.0,clean,automatic,4wd,pickup,red,27700 good clean pickup,3,6
288,16700,2017.0,chevrolet,good,6 cylinders,other,63800.0,clean,other,fwd,sedan,silver,16700 good clean sedan,3,6
289,18400,2017.0,hyundai,good,6 cylinders,gas,17789.0,clean,automatic,fwd,sedan,black,18400 good clean sedan,3,6
290,21100,2017.0,infiniti,good,6 cylinders,gas,35596.0,clean,automatic,rwd,sedan,grey,21100 good clean sedan,3,6
291,19800,2015.0,chrysler,good,8 cylinders,gas,66933.0,clean,other,rwd,sedan,black,19800 good clean sedan,3,6
292,19600,2019.0,ford,good,6 cylinders,gas,38825.0,clean,other,fwd,sedan,blue,19600 good clean sedan,3,6
293,15300,2014.0,chrysler,good,6 cylinders,gas,83049.0,clean,other,rwd,sedan,silver,15300 good clean sedan,3,6
294,20700,2017.0,dodge,good,6 cylinders,gas,29125.0,clean,other,rwd,coupe,silver,20700 good clean coupe,3,6
295,19700,2018.0,jeep,good,6 cylinders,gas,18954.0,clean,other,fwd,SUV,grey,19700 good clean SUV,3,6
296,28900,2017.0,ford,good,6 cylinders,gas,49225.0,clean,automatic,4wd,pickup,white,28900 good clean pickup,3,6
297,21900,2015.0,ford,good,6 cylinders,gas,74794.0,clean,other,4wd,pickup,white,21900 good clean pickup,3,6
298,11500,1996.0,ford,good,8 cylinders,diesel,155531.0,clean,manual,4wd,pickup,red,11500 good clean pickup,3,6
299,8999,2007.0,ford,excellent,8 cylinders,gas,99000.0,clean,automatic,rwd,van,white,8999 excellent clean van,4,6
300,25700,2016.0,ford,good,8 cylinders,other,41981.0,clean,other,4wd,pickup,white,25700 good clean pickup,3,6
301,14800,2016.0,kia,like new,4 cylinders,gas,36000.0,lien,automatic,fwd,SUV,brown,14800 like new lien SUV,5,5
302,8500,2013.0,cadillac,excellent,4 cylinders,gas,135000.0,clean,automatic,rwd,sedan,silver,8500 excellent clean sedan,4,6
303,11500,2013.0,honda,excellent,4 cylinders,gas,97000.0,clean,manual,fwd,sedan,white,11500 excellent clean sedan,4,6
304,26800,2013.0,toyota,good,6 cylinders,gas,74063.0,clean,other,4wd,pickup,silver,26800 good clean pickup,3,6
305,26900,2017.0,nissan,good,6 cylinders,gas,20199.0,clean,other,4wd,pickup,black,26900 good clean pickup,3,6
306,30200,2013.0,toyota,good,8 cylinders,gas,63558.0,clean,automatic,4wd,pickup,white,30200 good clean pickup,3,6
307,33900,2018.0,chevrolet,good,8 cylinders,gas,11315.0,clean,other,4wd,pickup,white,33900 good clean pickup,3,6
308,5500,2009.0,ram,good,8 cylinders,gas,272000.0,clean,automatic,4wd,truck,grey,5500 good clean truck,3,6
309,6995,2011.0,mazda,excellent,4 cylinders,gas,101148.0,clean,automatic,fwd,sedan,white,6995 excellent clean sedan,4,6
310,2500,1999.0,jeep,fair,6 cylinders,gas,188000.0,clean,automatic,4wd,truck,green,2500 fair clean truck,2,6
311,19900,2017.0,hyundai,good,6 cylinders,gas,29937.0,clean,automatic,fwd,other,silver,19900 good clean other,3,6
312,21500,2013.0,ford,good,6 cylinders,gas,80466.0,clean,other,4wd,SUV,white,21500 good clean SUV,3,6
313,9200,2009.0,mercedes-benz,like new,6 cylinders,gas,97400.0,clean,manual,4wd,sedan,silver,9200 like new clean sedan,5,6
314,4800,2006.0,honda,like new,4 cylinders,gas,195000.0,clean,automatic,fwd,sedan,silver,4800 like new clean sedan,5,6
315,27900,2018.0,ram,good,8 cylinders,gas,31375.0,clean,other,4wd,pickup,silver,27900 good clean pickup,3,6
316,4500,2012.0,chevrolet,excellent,6 cylinders,gas,145000.0,salvage,automatic,fwd,sedan,white,4500 excellent salvage sedan,4,1
317,21595,2015.0,chevrolet,excellent,8 cylinders,gas,92634.0,clean,automatic,4wd,truck,black,21595 excellent clean truck,4,6
318,3500,2010.0,volvo,good,6 cylinders,gas,253000.0,clean,automatic,fwd,SUV,black,3500 good clean SUV,3,6
319,3975,2012.0,hyundai,good,6 cylinders,gas,153000.0,clean,automatic,rwd,SUV,grey,3975 good clean SUV,3,6
320,6500,2010.0,chevrolet,good,8 cylinders,gas,236000.0,clean,automatic,rwd,SUV,black,6500 good clean SUV,3,6
321,20500,2017.0,jeep,good,6 cylinders,gas,58270.0,clean,other,4wd,other,black,20500 good clean other,3,6
322,27100,2013.0,ford,good,6 cylinders,gas,71319.0,clean,other,4wd,pickup,black,27100 good clean pickup,3,6
323,22900,2019.0,nissan,good,6 cylinders,gas,24402.0,clean,other,4wd,pickup,blue,22900 good clean pickup,3,6
324,28000,2018.0,nissan,good,8 cylinders,gas,31.0,clean,other,4wd,pickup,white,28000 good clean pickup,3,6
325,22500,2014.0,ram,good,8 cylinders,gas,76014.0,clean,other,4wd,pickup,white,22500 good clean pickup,3,6
326,25900,2012.0,chevrolet,good,8 cylinders,other,55047.0,clean,other,4wd,pickup,red,25900 good clean pickup,3,6
327,28000,2017.0,nissan,good,8 cylinders,diesel,4152.0,clean,other,4wd,pickup,grey,28000 good clean pickup,3,6
328,33300,2017.0,nissan,good,8 cylinders,gas,14325.0,clean,other,4wd,pickup,silver,33300 good clean pickup,3,6
329,16300,2013.0,hyundai,good,6 cylinders,gas,79021.0,clean,automatic,fwd,other,silver,16300 good clean other,3,6
330,29100,2015.0,ford,good,8 cylinders,gas,83542.0,clean,other,4wd,pickup,blue,29100 good clean pickup,3,6
331,29400,2016.0,ford,good,6 cylinders,other,11842.0,clean,other,4wd,pickup,red,29400 good clean pickup,3,6
332,21700,2012.0,ford,good,6 cylinders,gas,28842.0,clean,other,4wd,pickup,silver,21700 good clean pickup,3,6
333,25500,2016.0,chevrolet,good,8 cylinders,gas,36217.0,clean,automatic,4wd,pickup,white,25500 good clean pickup,3,6
334,21700,2012.0,ford,good,6 cylinders,gas,28842.0,clean,other,4wd,pickup,silver,21700 good clean pickup,3,6
335,8500,2013.0,honda,excellent,4 cylinders,hybrid,107550.0,clean,automatic,fwd,hatchback,brown,8500 excellent clean hatchback,4,6
336,2200,1998.0,lincoln,good,8 cylinders,gas,180000.0,clean,automatic,rwd,sedan,black,2200 good clean sedan,3,6
337,22400,2017.0,infiniti,good,6 cylinders,gas,26603.0,clean,automatic,rwd,hatchback,white,22400 good clean hatchback,3,6
338,13700,2014.0,buick,good,6 cylinders,gas,92234.0,clean,automatic,fwd,sedan,white,13700 good clean sedan,3,6
339,21000,2016.0,infiniti,good,6 cylinders,gas,24123.0,clean,automatic,rwd,hatchback,black,21000 good clean hatchback,3,6
340,3200,2000.0,dodge,excellent,8 cylinders,gas,136987.0,clean,automatic,4wd,SUV,silver,3200 excellent clean SUV,4,6
341,16900,2014.0,ram,good,6 cylinders,gas,80164.0,clean,other,4wd,pickup,white,16900 good clean pickup,3,6
342,17900,2016.0,dodge,good,6 cylinders,gas,50691.0,clean,automatic,rwd,sedan,grey,17900 good clean sedan,3,6
343,19400,2016.0,dodge,good,6 cylinders,gas,59243.0,clean,automatic,rwd,sedan,grey,19400 good clean sedan,3,6
344,15900,2012.0,buick,good,6 cylinders,gas,16528.0,clean,automatic,fwd,sedan,white,15900 good clean sedan,3,6
345,7900,2007.0,volvo,like new,5 cylinders,gas,114250.0,clean,automatic,4wd,sedan,silver,7900 like new clean sedan,5,6
346,10999,2010.0,ford,good,6 cylinders,gas,98193.0,clean,automatic,4wd,SUV,blue,10999 good clean SUV,3,6
347,2900,2000.0,nissan,good,6 cylinders,gas,170000.0,clean,automatic,fwd,sedan,green,2900 good clean sedan,3,6
348,2700,2005.0,chevrolet,good,6 cylinders,gas,150352.0,clean,automatic,fwd,SUV,silver,2700 good clean SUV,3,6
349,2900,2000.0,nissan,good,6 cylinders,gas,170000.0,clean,automatic,fwd,sedan,green,2900 good clean sedan,3,6
350,6999,2011.0,hyundai,good,4 cylinders,gas,163943.0,clean,automatic,4wd,SUV,black,6999 good clean SUV,3,6
351,3990,2007.0,volvo,excellent,5 cylinders,gas,119000.0,clean,automatic,fwd,sedan,black,3990 excellent clean sedan,4,6
352,9950,2011.0,chevrolet,like new,8 cylinders,gas,179000.0,clean,automatic,4wd,pickup,grey,9950 like new clean pickup,5,6
353,9500,2009.0,ford,good,8 cylinders,gas,189490.0,clean,automatic,4wd,truck,white,9500 good clean truck,3,6
354,4900,2011.0,nissan,good,4 cylinders,gas,116000.0,rebuilt,automatic,fwd,sedan,silver,4900 good rebuilt sedan,3,4
355,7999,2011.0,bmw,excellent,6 cylinders,gas,80000.0,clean,automatic,4wd,sedan,grey,7999 excellent clean sedan,4,6
356,24000,2019.0,nissan,good,6 cylinders,gas,16295.0,clean,other,4wd,pickup,blue,24000 good clean pickup,3,6
357,4399,2009.0,pontiac,excellent,4 cylinders,gas,93000.0,clean,automatic,fwd,sedan,blue,4399 excellent clean sedan,4,6
358,18200,2012.0,nissan,good,6 cylinders,gas,24807.0,clean,other,fwd,pickup,white,18200 good clean pickup,3,6
359,29900,2015.0,gmc,good,8 cylinders,other,46790.0,clean,automatic,4wd,pickup,red,29900 good clean pickup,3,6
360,28400,2012.0,toyota,good,8 cylinders,gas,81729.0,clean,other,4wd,pickup,black,28400 good clean pickup,3,6
361,28000,2016.0,ford,good,8 cylinders,gas,10357.0,clean,other,rwd,coupe,black,28000 good clean coupe,3,6
362,24700,2015.0,ford,good,8 cylinders,gas,37270.0,clean,other,rwd,coupe,black,24700 good clean coupe,3,6
363,26900,2014.0,chevrolet,good,8 cylinders,gas,68607.0,clean,automatic,4wd,pickup,black,26900 good clean pickup,3,6
364,25200,2016.0,ram,good,8 cylinders,gas,41879.0,clean,other,4wd,pickup,silver,25200 good clean pickup,3,6
365,4500,2013.0,nissan,excellent,6 cylinders,gas,140000.0,clean,automatic,rwd,sedan,silver,4500 excellent clean sedan,4,6
366,20700,2017.0,dodge,good,6 cylinders,gas,29125.0,clean,other,rwd,coupe,silver,20700 good clean coupe,3,6
367,16400,2013.0,cadillac,good,6 cylinders,gas,84099.0,clean,other,rwd,coupe,red,16400 good clean coupe,3,6
368,27900,2014.0,gmc,good,8 cylinders,other,96658.0,clean,automatic,4wd,pickup,white,27900 good clean pickup,3,6
369,3999,2001.0,buick,good,6 cylinders,gas,109949.0,clean,automatic,fwd,sedan,white,3999 good clean sedan,3,6
370,26100,2015.0,ford,good,6 cylinders,gas,52332.0,clean,other,4wd,pickup,silver,26100 good clean pickup,3,6
371,32800,2018.0,toyota,good,6 cylinders,gas,5857.0,clean,other,4wd,pickup,black,32800 good clean pickup,3,6
372,8700,2011.0,ford,excellent,8 cylinders,gas,170000.0,clean,manual,rwd,van,white,8700 excellent clean van,4,6
373,4120,2011.0,ford,good,8 cylinders,gas,133297.0,clean,automatic,rwd,sedan,blue,4120 good clean sedan,3,6
374,6000,2003.0,lexus,good,3 cylinders,gas,132200.0,clean,automatic,4wd,SUV,white,6000 good clean SUV,3,6
375,5249,2003.0,ford,excellent,8 cylinders,gas,159292.0,clean,automatic,4wd,pickup,custom,5249 excellent clean pickup,4,6
376,19500,2014.0,ford,excellent,8 cylinders,gas,116000.0,clean,automatic,4wd,truck,grey,19500 excellent clean truck,4,6
377,8249,2014.0,chevrolet,like new,4 cylinders,gas,31985.0,clean,automatic,fwd,sedan,white,8249 like new clean sedan,5,6
378,8749,2016.0,jeep,like new,4 cylinders,gas,41771.0,clean,automatic,4wd,SUV,blue,8749 like new clean SUV,5,6
379,13995,2010.0,chevrolet,excellent,8 cylinders,gas,151442.0,clean,automatic,4wd,truck,silver,13995 excellent clean truck,4,6
380,11995,2012.0,chevrolet,excellent,8 cylinders,gas,158487.0,clean,automatic,4wd,SUV,grey,11995 excellent clean SUV,4,6
381,13500,2006.0,mercedes-benz,excellent,8 cylinders,gas,57922.0,clean,automatic,rwd,convertible,silver,13500 excellent clean convertible,4,6
382,8995,2001.0,chevrolet,excellent,8 cylinders,gas,119726.0,clean,automatic,4wd,truck,grey,8995 excellent clean truck,4,6
383,5444,2013.0,chevrolet,good,4 cylinders,gas,115843.0,clean,automatic,fwd,sedan,grey,5444 good clean sedan,3,6
384,15995,2013.0,jeep,excellent,6 cylinders,gas,138806.0,clean,automatic,4wd,SUV,black,15995 excellent clean SUV,4,6
385,8995,2014.0,volkswagen,excellent,5 cylinders,gas,79086.0,clean,automatic,fwd,hatchback,red,8995 excellent clean hatchback,4,6
386,8450,2011.0,ford,good,6 cylinders,gas,64572.0,clean,automatic,fwd,sedan,black,8450 good clean sedan,3,6
387,3250,1998.0,chevrolet,good,8 cylinders,gas,212717.0,clean,automatic,4wd,pickup,blue,3250 good clean pickup,3,6
388,11995,2008.0,lexus,excellent,6 cylinders,gas,102378.0,clean,automatic,4wd,SUV,custom,11995 excellent clean SUV,4,6
